client_id,district_id,birth_date,female
1803,25,1946-05-12,TRUE
1806,5,1952-01-03,FALSE
1807,47,1935-06-30,FALSE
1808,47,1933-06-26,TRUE
1809,24,1931-05-12,FALSE
1810,41,1919-06-30,FALSE
1811,1,1939-03-29,FALSE
1812,36,1947-05-17,TRUE
1813,36,1949-09-28,FALSE
1814,57,1940-03-12,FALSE
1815,16,1977-02-24,TRUE
1816,62,1951-07-24,FALSE
1817,47,1953-12-06,TRUE
1818,47,1956-10-02,FALSE
1819,43,1979-04-20,TRUE
1820,50,1928-11-20,TRUE
1821,1,1941-04-24,FALSE
1822,71,1922-09-13,TRUE
1823,1,1978-08-07,TRUE
1824,69,1960-08-03,FALSE
1825,51,1974-04-24,TRUE
1826,13,1937-09-12,FALSE
1827,13,1941-08-16,TRUE
1828,69,1962-11-14,FALSE
1829,51,1942-08-16,TRUE
1830,33,1952-02-03,FALSE
1831,51,1976-10-09,FALSE
1832,1,1966-07-31,TRUE
1833,30,1966-11-15,FALSE
1834,7,1927-02-19,FALSE
1835,7,1928-03-11,TRUE
1836,36,1944-03-07,TRUE
1837,67,1957-01-13,FALSE
1838,67,1959-11-27,TRUE
1839,5,1936-12-18,TRUE
1840,5,1935-10-28,FALSE
1841,67,1953-03-23,TRUE
1842,9,1943-09-13,FALSE
1843,48,1939-01-25,TRUE
1844,74,1922-02-03,TRUE
1845,74,1918-11-14,FALSE
1846,48,1980-12-12,FALSE
1847,52,1979-01-30,TRUE
1848,6,1924-07-02,TRUE
1849,57,1922-09-24,TRUE
1850,52,1942-07-05,TRUE
1851,31,1975-09-12,TRUE
1852,50,1962-09-05,FALSE
1853,1,1965-08-18,FALSE
1854,70,1932-05-27,TRUE
1856,54,1968-08-22,TRUE
1857,54,1964-03-16,FALSE
1860,1,1964-10-31,TRUE
1861,29,1957-07-15,FALSE
1862,50,1977-10-09,TRUE
1863,54,1952-02-16,FALSE
1864,22,1948-03-14,FALSE
1865,22,1949-06-09,TRUE
1866,64,1942-06-11,TRUE
1867,1,1944-09-24,TRUE
1868,60,1980-02-16,FALSE
1869,1,1933-02-14,TRUE
1870,1,1935-04-29,FALSE
1871,1,1980-02-20,TRUE
1872,52,1963-01-24,TRUE
1873,52,1968-10-26,FALSE
1874,1,1946-10-20,FALSE
1875,15,1976-10-19,FALSE
1876,1,1951-07-01,FALSE
1877,47,1957-08-21,TRUE
1878,47,1963-09-02,FALSE
1879,21,1944-04-02,TRUE
1880,1,1974-08-08,FALSE
1881,72,1934-01-24,FALSE
1882,72,1932-05-24,TRUE
1883,18,1961-10-27,TRUE
1884,59,1976-01-26,TRUE
1885,47,1970-01-07,TRUE
1886,34,1920-04-07,FALSE
1887,54,1926-07-15,FALSE
1888,66,1918-09-24,TRUE
1889,32,1957-07-28,TRUE
1890,14,1955-08-14,TRUE
1891,62,1959-03-04,TRUE
1892,66,1928-03-26,FALSE
1893,66,1934-02-11,TRUE
1894,1,1947-11-05,TRUE
1895,47,1965-11-03,TRUE
1896,48,1982-02-08,FALSE
1897,36,1969-03-07,TRUE
1898,73,1961-08-01,FALSE
1899,10,1941-07-03,FALSE
1900,23,1965-11-22,FALSE
1901,23,1962-11-07,TRUE
1903,1,1939-08-30,TRUE
1904,66,1941-02-22,FALSE
1905,72,1949-05-18,TRUE
1906,63,1922-07-07,FALSE
1907,75,1928-09-08,TRUE
1908,33,1920-01-17,FALSE
1909,35,1944-03-16,TRUE
1910,67,1946-11-08,FALSE
1911,48,1938-04-21,TRUE
1912,57,1972-02-26,FALSE
1913,69,1968-04-15,FALSE
1914,39,1942-06-20,TRUE
1915,39,1939-09-09,FALSE
1916,28,1926-07-19,FALSE
1917,69,1969-03-13,TRUE
1919,30,1949-05-04,FALSE
1920,42,1975-08-07,FALSE
1921,1,1946-10-26,TRUE
1922,1,1949-04-03,FALSE
1923,1,1958-05-07,TRUE
1924,67,1938-05-29,FALSE
1925,37,1938-06-23,FALSE
1926,37,1935-02-08,TRUE
1927,77,1952-04-26,FALSE
1928,77,1952-08-14,TRUE
1929,65,1955-08-15,TRUE
1930,38,1934-02-21,TRUE
1931,16,1942-11-14,TRUE
1932,15,1940-01-21,TRUE
1934,70,1933-11-21,TRUE
1935,68,1929-05-12,TRUE
1936,15,1955-10-16,TRUE
1937,15,1960-03-27,FALSE
1938,57,1939-09-30,TRUE
1939,1,1925-08-14,FALSE
1940,1,1923-01-22,TRUE
1941,10,1921-07-12,TRUE
1942,10,1915-05-10,FALSE
1943,39,1926-02-11,FALSE
1944,31,1957-01-22,TRUE
1945,54,1954-06-03,FALSE
1946,72,1935-07-19,FALSE
1947,23,1981-02-08,FALSE
1948,71,1939-02-19,TRUE
1949,71,1942-06-23,FALSE
1950,26,1929-07-06,FALSE
1951,41,1971-04-29,FALSE
1952,52,1971-03-09,TRUE
1953,52,1965-09-22,FALSE
1954,69,1952-07-28,FALSE
1955,66,1971-10-28,TRUE
1956,1,1925-07-09,TRUE
1957,63,1972-03-04,FALSE
1958,63,1977-11-21,TRUE
1959,1,1920-12-26,FALSE
1960,22,1946-08-23,FALSE
1961,31,1920-06-04,TRUE
1962,6,1950-11-18,FALSE
1963,38,1945-06-12,FALSE
1964,17,1931-08-05,FALSE
1965,75,1939-08-10,FALSE
1966,19,1948-07-01,TRUE
1967,1,1963-11-15,TRUE
1968,1,1960-08-13,FALSE
1969,53,1926-08-26,TRUE
1970,1,1947-11-05,TRUE
1971,3,1969-03-14,TRUE
1972,1,1946-04-29,TRUE
1973,60,1931-09-13,TRUE
1974,10,1918-07-14,FALSE
1975,10,1915-09-27,TRUE
1976,72,1918-10-12,FALSE
1977,10,1935-10-25,TRUE
1978,18,1952-05-22,TRUE
1979,51,1926-03-19,TRUE
1980,77,1959-04-30,FALSE
1981,19,1970-09-22,TRUE
1982,53,1977-07-08,FALSE
1983,53,1982-02-05,TRUE
1984,1,1926-08-29,FALSE
1985,6,1937-12-13,FALSE
1986,6,1942-08-13,TRUE
1988,13,1952-05-04,FALSE
1989,50,1939-01-13,TRUE
1990,50,1943-11-25,FALSE
1991,64,1918-11-09,FALSE
1993,1,1975-06-21,FALSE
1994,1,1967-07-06,TRUE
1995,50,1941-04-10,TRUE
1996,1,1937-03-20,FALSE
1997,1,1977-11-09,TRUE
1998,40,1978-12-15,TRUE
1999,74,1982-02-10,TRUE
2000,39,1942-05-09,TRUE
2001,34,1977-08-05,TRUE
2002,70,1918-11-26,TRUE
2003,70,1921-06-15,FALSE
2004,1,1974-02-03,TRUE
2005,30,1979-10-03,FALSE
2006,41,1962-08-22,TRUE
2007,41,1958-09-13,FALSE
2008,47,1940-06-07,FALSE
2009,12,1936-01-16,FALSE
2010,37,1952-08-12,FALSE
2011,46,1925-11-18,TRUE
2012,46,1923-06-27,FALSE
2013,1,1940-07-10,TRUE
2015,1,1968-11-15,TRUE
2016,55,1934-10-09,FALSE
2017,55,1931-01-23,TRUE
2018,56,1945-08-25,TRUE
2019,73,1932-09-28,FALSE
2020,73,1925-12-20,TRUE
2021,67,1919-12-08,FALSE
2022,56,1939-11-12,FALSE
2023,56,1931-09-02,TRUE
2024,62,1934-04-15,FALSE
2025,39,1941-12-31,FALSE
2026,39,1934-12-03,TRUE
2027,12,1930-01-22,FALSE
2028,12,1924-10-17,TRUE
2029,5,1923-09-19,TRUE
2030,5,1980-08-04,TRUE
2031,54,1926-12-15,FALSE
2032,1,1943-03-21,FALSE
2033,1,1937-07-02,TRUE
2034,13,1926-06-12,FALSE
2035,13,1928-07-27,TRUE
2037,69,1948-08-26,TRUE
2038,1,1980-03-29,TRUE
2039,68,1969-01-20,TRUE
2040,59,1944-08-07,FALSE
2041,68,1956-08-11,FALSE
2042,49,1982-07-04,FALSE
2043,77,1954-09-15,TRUE
2044,32,1961-09-18,TRUE
2045,28,1956-08-22,FALSE
2046,28,1952-08-26,TRUE
2047,11,1943-07-25,TRUE
2048,23,1928-06-03,TRUE
2049,70,1927-02-20,FALSE
2050,70,1932-05-23,TRUE
2051,74,1918-12-07,TRUE
2052,74,1914-05-19,FALSE
2053,16,1918-02-07,FALSE
2054,48,1948-12-06,FALSE
2055,56,1976-08-31,TRUE
2056,1,1978-12-09,FALSE
2057,6,1976-01-02,TRUE
2058,76,1971-03-02,FALSE
2059,43,1972-06-30,FALSE
2060,43,1971-06-04,TRUE
2061,63,1953-07-27,FALSE
2062,63,1954-05-22,TRUE
2063,68,1950-09-26,TRUE
2064,53,1926-07-30,FALSE
2065,64,1978-08-20,FALSE
2066,1,1972-10-27,FALSE
2067,56,1979-10-20,FALSE
2068,72,1930-05-24,TRUE
2069,70,1923-01-01,TRUE
2070,70,1972-07-23,TRUE
2071,1,1973-12-19,FALSE
2072,75,1944-02-09,TRUE
2073,22,1956-02-08,FALSE
2074,24,1961-09-16,TRUE
2075,74,1922-01-29,FALSE
2076,63,1957-02-07,TRUE
2077,44,1930-03-01,TRUE
2078,10,1978-08-03,TRUE
2079,72,1925-05-29,TRUE
2080,60,1963-12-26,FALSE
2081,46,1972-11-06,TRUE
2082,67,1933-02-04,FALSE
2083,71,1943-03-12,FALSE
2084,1,1929-02-16,TRUE
2085,1,1928-11-28,FALSE
2086,35,1954-10-29,TRUE
2087,68,1977-09-29,FALSE
2088,32,1948-08-26,TRUE
2089,70,1967-06-09,TRUE
2090,70,1970-10-07,FALSE
2091,48,1928-01-17,TRUE
2092,72,1945-03-21,FALSE
2093,48,1970-06-24,FALSE
2094,48,1975-09-06,TRUE
2095,9,1974-04-30,FALSE
2096,74,1974-09-06,TRUE
2097,53,1936-11-11,FALSE
2098,53,1939-05-28,TRUE
2099,1,1918-01-16,FALSE
2100,33,1931-09-29,TRUE
2101,33,1935-06-24,FALSE
2102,51,1941-05-27,FALSE
2103,18,1944-02-04,TRUE
2104,37,1948-01-08,FALSE
2105,42,1947-07-18,TRUE
2106,74,1921-03-21,TRUE
2107,74,1923-04-18,FALSE
2108,77,1945-04-21,TRUE
2109,15,1950-05-14,TRUE
2110,3,1967-11-03,TRUE
2111,57,1924-05-29,TRUE
2112,21,1927-09-15,FALSE
2113,68,1937-04-04,FALSE
2114,51,1918-08-21,FALSE
2115,51,1914-03-01,TRUE
2116,76,1930-06-14,FALSE
2117,53,1945-02-28,FALSE
2118,1,1970-11-12,FALSE
2119,30,1960-05-18,TRUE
2121,64,1979-09-25,FALSE
2122,1,1970-07-17,TRUE
2123,53,1982-05-17,FALSE
2124,68,1949-01-14,TRUE
2125,71,1975-04-12,FALSE
2126,52,1975-03-28,TRUE
2128,38,1955-08-13,TRUE
2129,75,1962-12-07,FALSE
2130,21,1945-10-29,TRUE
2131,39,1975-02-11,TRUE
2132,39,1969-02-06,FALSE
2133,53,1921-11-28,TRUE
2134,53,1917-12-14,FALSE
2135,24,1940-08-08,TRUE
2136,28,1940-07-24,TRUE
2137,73,1962-11-09,TRUE
2138,68,1980-12-19,FALSE
2139,18,1932-03-06,TRUE
2140,18,1926-10-18,FALSE
2141,28,1951-09-06,FALSE
2142,21,1941-12-20,TRUE
2143,21,1948-11-12,FALSE
2144,15,1960-01-28,TRUE
2145,39,1968-12-24,TRUE
2146,65,1973-01-04,FALSE
2147,69,1963-08-14,TRUE
2148,31,1953-07-20,TRUE
2149,33,1923-04-09,TRUE
2150,61,1941-04-17,FALSE
2151,61,1945-12-30,TRUE
2152,17,1929-09-07,TRUE
2153,36,1949-05-16,TRUE
2154,60,1957-11-28,TRUE
2155,15,1958-06-10,FALSE
2156,33,1966-12-27,TRUE
2157,11,1945-11-17,FALSE
2158,10,1981-05-06,FALSE
2159,74,1930-01-23,TRUE
2160,70,1945-05-31,FALSE
2161,1,1920-03-06,TRUE
2162,1,1913-09-12,FALSE
2163,52,1918-04-08,FALSE
2164,47,1941-10-29,FALSE
2165,47,1945-03-02,TRUE
2166,30,1947-07-22,TRUE
2167,1,1981-12-13,FALSE
2168,46,1963-07-12,TRUE
2169,46,1971-01-01,FALSE
2170,70,1942-04-30,FALSE
2171,1,1958-11-28,FALSE
2172,7,1929-08-21,TRUE
2173,56,1951-12-17,TRUE
2174,74,1952-08-08,TRUE
2175,53,1942-01-03,TRUE
2176,18,1946-07-16,FALSE
2177,24,1942-05-30,TRUE
2178,46,1939-08-09,FALSE
2179,9,1939-10-27,TRUE
2180,51,1972-10-17,TRUE
2181,46,1968-07-22,FALSE
2182,75,1929-12-01,TRUE
2183,75,1931-08-21,FALSE
2184,24,1970-07-07,FALSE
2185,20,1957-06-20,TRUE
2186,48,1942-07-26,TRUE
2187,40,1933-03-12,FALSE
2188,40,1925-08-25,TRUE
2189,21,1962-11-15,TRUE
2190,28,1974-10-22,FALSE
2191,28,1979-08-04,TRUE
2192,1,1956-04-12,TRUE
2193,1,1952-07-26,FALSE
2194,50,1961-08-22,TRUE
2195,68,1942-09-13,TRUE
2196,31,1955-02-16,TRUE
2197,47,1962-12-10,TRUE
2198,17,1920-02-22,TRUE
2199,17,1911-12-09,FALSE
2200,66,1953-07-31,FALSE
2201,44,1929-02-23,FALSE
2202,44,1928-08-17,TRUE
2203,10,1939-10-01,FALSE
2204,54,1946-08-19,TRUE
2205,55,1952-12-12,FALSE
2206,10,1964-06-04,TRUE
2207,70,1961-02-17,TRUE
2208,70,1959-01-09,FALSE
2209,30,1927-06-13,TRUE
2210,30,1933-04-23,FALSE
2211,3,1920-02-24,TRUE
2212,52,1972-05-27,FALSE
2213,3,1968-11-07,FALSE
2214,5,1946-11-07,FALSE
2215,10,1925-01-29,FALSE
2216,1,1972-07-04,TRUE
2217,1,1974-02-20,FALSE
2218,43,1968-11-08,FALSE
2219,43,1964-11-28,TRUE
2220,20,1952-02-17,TRUE
2221,20,1945-03-15,FALSE
2222,1,1934-08-03,TRUE
2223,70,1943-05-24,TRUE
2224,54,1932-10-04,FALSE
2225,4,1960-11-06,TRUE
2226,74,1964-10-09,TRUE
2227,42,1975-07-25,FALSE
2228,43,1940-03-20,TRUE
2229,68,1944-09-07,FALSE
2230,5,1969-05-31,FALSE
2231,21,1971-10-13,TRUE
2232,36,1967-05-27,FALSE
2233,36,1964-12-24,TRUE
2235,14,1940-04-20,TRUE
2236,44,1978-06-27,TRUE
2237,47,1958-10-03,FALSE
2238,47,1954-02-19,TRUE
2239,6,1976-01-09,TRUE
2240,47,1932-03-12,TRUE
2241,47,1926-12-30,FALSE
2242,1,1976-06-05,TRUE
2243,1,1980-07-04,FALSE
2246,55,1953-08-01,TRUE
2247,35,1978-01-13,TRUE
2248,7,1975-10-24,FALSE
2249,32,1945-12-07,TRUE
2250,34,1938-12-08,TRUE
2251,26,1971-10-13,TRUE
2252,37,1965-11-15,FALSE
2253,37,1957-09-09,TRUE
2254,72,1927-12-09,TRUE
2255,50,1923-08-24,TRUE
2256,70,1974-06-05,FALSE
2257,62,1979-08-31,TRUE
2258,62,1979-11-03,FALSE
2259,19,1950-01-02,TRUE
2260,62,1962-04-22,TRUE
2261,62,1956-11-13,FALSE
2263,1,1934-08-17,FALSE
2264,4,1943-05-08,FALSE
2265,52,1977-09-18,FALSE
2266,16,1939-01-23,FALSE
2267,1,1966-04-10,TRUE
2268,10,1938-12-26,FALSE
2269,48,1963-11-10,TRUE
2270,61,1960-04-21,TRUE
2271,61,1964-11-07,FALSE
2274,9,1964-10-14,FALSE
2275,9,1965-07-24,TRUE
2276,44,1932-04-27,TRUE
2277,1,1979-03-25,FALSE
2278,76,1921-07-01,FALSE
2279,52,1953-11-06,FALSE
2280,10,1974-04-24,TRUE
2281,76,1978-06-06,TRUE
2282,60,1973-03-11,FALSE
2283,1,1961-08-09,FALSE
2286,54,1966-11-26,TRUE
2287,47,1979-10-21,FALSE
2288,32,1957-08-23,TRUE
2289,32,1954-08-21,FALSE
2290,31,1954-05-30,TRUE
2291,6,1957-09-19,FALSE
2292,59,1921-11-10,FALSE
2293,1,1969-11-22,FALSE
2294,32,1952-12-27,TRUE
2295,22,1939-02-28,TRUE
2296,22,1942-06-13,FALSE
2297,48,1965-01-18,FALSE
2298,48,1969-05-15,TRUE
2299,6,1940-02-20,TRUE
2300,35,1961-07-07,TRUE
2301,35,1960-12-19,FALSE
2302,74,1957-01-26,FALSE
2303,61,1939-04-01,TRUE
2304,61,1939-02-11,FALSE
2305,70,1949-06-10,TRUE
2306,70,1943-08-21,FALSE
2307,26,1923-09-06,FALSE
2308,27,1974-10-31,TRUE
2309,15,1976-05-13,TRUE
2310,40,1939-07-23,FALSE
2311,40,1935-10-01,TRUE
2312,11,1975-02-15,TRUE
2313,70,1980-10-29,FALSE
2314,34,1959-12-16,TRUE
2315,34,1963-10-08,FALSE
2316,1,1970-03-25,FALSE
2317,1,1976-02-22,FALSE
2318,20,1923-09-19,TRUE
2319,40,1970-05-16,TRUE
2320,60,1951-05-23,FALSE
2321,68,1968-01-12,TRUE
2322,15,1928-06-11,FALSE
2323,48,1942-06-29,TRUE
2324,27,1978-07-16,FALSE
2325,2,1955-02-03,TRUE
2326,72,1945-12-14,TRUE
2327,73,1919-10-27,FALSE
2328,24,1968-10-02,FALSE
2329,18,1973-01-02,FALSE
2330,40,1948-11-17,TRUE
2331,42,1957-05-31,TRUE
2332,60,1949-12-22,TRUE
2333,60,1949-10-12,FALSE
2335,66,1934-03-28,TRUE
2336,12,1922-07-17,FALSE
2337,12,1917-04-09,TRUE
2338,58,1957-07-25,TRUE
2339,58,1956-12-06,FALSE
2340,42,1953-05-02,FALSE
2341,42,1947-07-13,TRUE
2342,70,1948-12-18,FALSE
2343,1,1959-03-18,FALSE
2344,3,1924-04-27,TRUE
2345,33,1942-07-19,FALSE
2346,33,1947-10-25,TRUE
2347,35,1943-12-17,TRUE
2348,35,1933-04-24,FALSE
2349,46,1968-07-10,TRUE
2350,46,1967-06-09,FALSE
2351,38,1965-04-17,FALSE
2352,70,1977-09-29,TRUE
2353,4,1929-09-17,TRUE
2354,1,1967-12-21,FALSE
2355,6,1948-06-30,TRUE
2356,52,1930-07-10,FALSE
2357,52,1937-01-10,TRUE
2358,74,1946-10-16,TRUE
2359,74,1953-07-01,FALSE
2361,9,1968-09-24,FALSE
2362,9,1974-09-02,TRUE
2363,43,1947-06-18,FALSE
2364,56,1971-04-26,TRUE
2365,46,1953-06-26,TRUE
2366,35,1930-01-01,FALSE
2367,35,1931-04-05,TRUE
2368,64,1943-12-22,TRUE
2369,64,1940-12-19,FALSE
2370,41,1956-08-21,TRUE
2371,70,1956-02-07,TRUE
2372,23,1971-04-09,TRUE
2373,15,1954-01-19,FALSE
2374,9,1968-07-27,FALSE
2375,72,1965-07-25,TRUE
2376,72,1964-08-19,FALSE
2377,49,1950-11-17,FALSE
2378,63,1953-03-13,TRUE
2379,33,1964-06-19,TRUE
2380,40,1927-08-17,FALSE
2381,40,1931-10-11,TRUE
2382,62,1927-10-25,TRUE
2383,31,1947-01-01,TRUE
2384,31,1946-12-17,FALSE
2385,13,1933-05-05,FALSE
2386,13,1934-03-10,TRUE
2387,77,1945-07-16,TRUE
2388,42,1971-07-29,FALSE
2389,25,1924-07-20,FALSE
2390,57,1938-05-13,FALSE
2391,1,1942-01-24,FALSE
2392,26,1955-05-21,FALSE
2393,16,1976-08-23,TRUE
2394,5,1962-06-04,FALSE
2395,8,1953-03-11,FALSE
2396,41,1949-08-29,TRUE
2397,46,1918-07-14,FALSE
2398,71,1955-08-25,TRUE
2399,42,1943-05-02,TRUE
2400,19,1959-04-10,FALSE
2401,26,1948-01-26,TRUE
2402,41,1948-10-26,FALSE
2403,1,1963-01-25,TRUE
2404,27,1977-07-05,TRUE
2405,27,1975-08-21,FALSE
2406,49,1956-10-06,TRUE
2407,51,1975-08-27,FALSE
2408,6,1940-04-28,TRUE
2409,54,1964-05-27,FALSE
2410,73,1973-02-08,TRUE
2411,73,1968-08-17,FALSE
2412,20,1980-10-26,FALSE
2413,46,1961-08-09,FALSE
2414,54,1950-07-13,TRUE
2415,54,1957-04-24,FALSE
2416,72,1954-12-23,TRUE
2417,48,1938-06-21,TRUE
2418,1,1953-12-27,TRUE
2419,1,1954-06-23,TRUE
2420,48,1972-06-06,TRUE
2421,48,1970-11-10,FALSE
2422,68,1976-06-09,TRUE
2423,42,1957-07-09,FALSE
2424,54,1920-11-10,FALSE
2425,6,1977-07-18,TRUE
2426,74,1927-06-09,FALSE
2427,74,1934-11-30,TRUE
2428,1,1946-06-27,TRUE
2429,70,1973-11-22,FALSE
2430,5,1937-10-28,FALSE
2431,75,1966-10-10,FALSE
2432,27,1924-03-08,TRUE
2433,32,1964-06-19,FALSE
2434,42,1945-05-24,TRUE
2435,16,1943-10-18,TRUE
2436,25,1934-08-06,TRUE
2437,45,1936-12-27,FALSE
2438,52,1946-09-19,TRUE
2439,52,1944-11-26,FALSE
2440,17,1935-09-09,FALSE
2441,1,1928-10-06,FALSE
2442,1,1927-07-08,TRUE
2443,75,1949-05-23,FALSE
2444,4,1934-08-26,FALSE
2445,54,1969-02-26,FALSE
2447,68,1972-10-07,FALSE
2448,68,1971-07-01,TRUE
2449,1,1967-12-28,FALSE
2450,54,1975-05-17,TRUE
2451,42,1939-12-06,FALSE
2452,64,1952-06-07,TRUE
2453,13,1924-01-13,FALSE
2454,69,1940-09-04,TRUE
2455,72,1919-11-04,FALSE
2456,72,1923-12-04,TRUE
2457,68,1940-08-17,FALSE
2458,68,1932-08-09,TRUE
2459,20,1974-07-22,TRUE
2460,19,1963-01-05,TRUE
2461,64,1967-04-02,FALSE
2462,19,1934-06-06,FALSE
2463,7,1944-12-17,FALSE
2464,30,1945-09-01,FALSE
2465,51,1973-10-17,FALSE
2467,36,1946-05-16,TRUE
2468,71,1965-03-18,FALSE
2469,54,1957-09-10,TRUE
2470,53,1943-06-14,FALSE
2471,53,1942-01-05,TRUE
2472,70,1976-03-29,TRUE
2473,20,1976-10-17,TRUE
2474,42,1957-04-06,FALSE
2475,44,1982-02-02,TRUE
2476,75,1957-02-16,TRUE
2477,75,1952-06-14,FALSE
2478,48,1940-05-24,TRUE
2479,31,1959-03-31,TRUE
2480,46,1976-12-08,TRUE
2481,6,1948-06-22,FALSE
2482,34,1925-01-07,FALSE
2483,34,1929-12-30,TRUE
2484,68,1969-12-21,FALSE
2485,20,1933-05-15,FALSE
2486,76,1961-10-05,TRUE
2487,67,1967-09-25,TRUE
2488,9,1980-09-22,TRUE
2489,64,1975-01-28,TRUE
2490,61,1961-03-26,TRUE
2491,5,1939-03-20,TRUE
2492,5,1943-12-13,FALSE
2493,1,1962-10-09,FALSE
2494,37,1971-01-06,FALSE
2495,58,1939-12-14,TRUE
2496,1,1972-07-07,FALSE
2497,34,1962-04-06,TRUE
2498,37,1980-03-12,FALSE
2499,13,1944-08-04,FALSE
2500,24,1946-08-20,TRUE
2501,70,1940-12-04,TRUE
2502,1,1935-03-13,TRUE
2503,54,1977-09-23,TRUE
2504,61,1950-01-09,FALSE
2505,25,1960-04-30,TRUE
2506,76,1976-09-27,FALSE
2507,37,1952-08-26,TRUE
2508,72,1965-08-07,TRUE
2509,72,1971-02-06,FALSE
2510,72,1959-06-10,TRUE
2511,35,1975-03-27,TRUE
2512,35,1974-07-27,FALSE
2513,41,1941-05-08,FALSE
2514,59,1957-02-11,FALSE
2515,12,1958-06-03,FALSE
2516,33,1942-01-05,TRUE
2517,18,1924-09-09,FALSE
2518,18,1921-05-07,TRUE
2519,29,1970-08-06,TRUE
2520,62,1944-07-30,FALSE
2521,55,1947-03-30,TRUE
2522,74,1937-09-08,FALSE
2523,74,1937-12-02,TRUE
2524,36,1959-07-31,FALSE
2525,36,1952-07-10,TRUE
2526,1,1964-07-26,FALSE
2527,44,1947-07-31,TRUE
2528,25,1977-02-16,FALSE
2529,70,1939-06-22,FALSE
2530,8,1950-02-11,FALSE
2531,5,1954-01-24,TRUE
2532,29,1937-05-09,FALSE
2533,40,1929-07-17,TRUE
2534,1,1943-01-10,FALSE
2535,1,1945-01-10,FALSE
2536,64,1961-10-22,FALSE
2537,73,1957-10-10,FALSE
2538,56,1980-02-23,FALSE
2539,32,1972-01-21,TRUE
2540,46,1981-06-26,FALSE
2542,3,1944-12-19,FALSE
2543,3,1952-08-27,TRUE
2545,9,1953-09-28,TRUE
2546,41,1961-12-03,TRUE
2547,48,1953-10-29,TRUE
2548,48,1953-10-06,FALSE
2549,70,1923-05-05,TRUE
2550,1,1976-10-12,TRUE
2551,70,1939-08-11,TRUE
2552,74,1964-01-24,TRUE
2553,34,1976-11-24,FALSE
2554,64,1941-09-20,FALSE
2555,42,1963-09-23,FALSE
2556,44,1951-02-10,TRUE
2557,7,1957-02-18,FALSE
2558,30,1959-01-18,FALSE
2559,8,1965-03-31,TRUE
2560,70,1974-06-20,TRUE
2561,48,1945-07-26,FALSE
2562,42,1952-11-01,FALSE
2563,74,1971-09-08,FALSE
2565,64,1946-05-22,FALSE
2566,29,1963-03-25,TRUE
2567,64,1943-05-30,FALSE
2568,64,1938-06-11,TRUE
2569,69,1948-04-01,FALSE
2570,69,1947-06-19,TRUE
2571,43,1979-04-25,TRUE
2572,1,1953-10-08,FALSE
2573,1,1965-03-10,TRUE
2574,29,1932-04-22,TRUE
2576,46,1979-05-16,TRUE
2577,70,1918-01-07,FALSE
2578,76,1954-07-08,FALSE
2579,11,1935-01-02,TRUE
2580,11,1935-03-07,FALSE
2581,52,1953-11-19,TRUE
2582,51,1938-12-15,FALSE
2583,75,1937-06-17,FALSE
2584,4,1944-12-15,TRUE
2585,75,1971-08-28,TRUE
2586,8,1966-05-14,FALSE
2587,8,1973-01-03,TRUE
2588,33,1958-05-19,FALSE
2589,21,1963-02-17,FALSE
2590,42,1964-10-19,TRUE
2591,42,1960-02-27,FALSE
2592,1,1980-08-31,TRUE
2593,1,1977-06-10,FALSE
2594,55,1963-07-31,FALSE
2596,31,1961-10-08,FALSE
2597,28,1969-08-06,TRUE
2598,28,1965-10-25,FALSE
2599,1,1946-01-09,FALSE
2600,7,1923-04-17,TRUE
2601,37,1961-07-25,FALSE
2602,37,1966-08-20,TRUE
2603,38,1972-11-03,TRUE
2604,22,1926-07-11,FALSE
2605,22,1925-04-17,TRUE
2606,31,1943-01-04,FALSE
2607,63,1943-03-27,FALSE
2608,58,1943-09-15,TRUE
2609,1,1977-05-09,FALSE
2610,1,1980-05-03,TRUE
2611,77,1938-11-09,FALSE
2612,38,1975-02-03,FALSE
2613,1,1977-10-26,FALSE
2614,72,1946-03-14,FALSE
2615,64,1945-08-26,TRUE
2616,50,1970-07-07,FALSE
2617,50,1962-06-26,TRUE
2618,17,1942-08-14,FALSE
2619,63,1969-07-09,TRUE
2620,63,1968-07-18,FALSE
2621,51,1956-05-09,FALSE
2622,71,1973-06-07,FALSE
2623,16,1965-07-16,TRUE
2625,57,1972-10-07,FALSE
2626,1,1940-02-14,FALSE
2628,1,1931-11-05,TRUE
2629,1,1931-12-03,FALSE
2630,64,1937-08-20,TRUE
2631,18,1970-05-21,FALSE
2632,18,1963-02-25,TRUE
2633,1,1967-07-12,TRUE
2635,67,1966-12-10,TRUE
2636,28,1918-10-24,FALSE
2637,64,1935-06-06,FALSE
2638,1,1942-01-07,FALSE
2639,45,1950-03-04,TRUE
2640,45,1951-01-29,FALSE
2642,22,1973-09-04,FALSE
2643,54,1946-01-07,TRUE
2644,6,1964-03-23,TRUE
2645,67,1920-04-22,FALSE
2646,63,1937-06-07,TRUE
2647,9,1940-03-26,FALSE
2648,9,1934-10-10,TRUE
2650,75,1975-03-05,FALSE
2651,75,1969-11-27,TRUE
2652,41,1949-05-09,TRUE
2653,1,1950-01-25,FALSE
2654,59,1939-10-08,TRUE
2655,44,1963-08-12,FALSE
2656,54,1955-09-15,FALSE
2657,73,1948-07-09,FALSE
2658,11,1933-01-21,FALSE
2659,46,1941-05-24,FALSE
2661,1,1961-10-17,TRUE
